x,y,t,PM10,SO2,NO2,O3,CO,PM25,stationID
115.986,40.4563,74,46.0,2.0,47.0,3.0,1.0,31.0,3694A
116.6151,40.3053,74,96.0,1.0,47.0,9.0,0.9,141.0,3695A
116.84,40.3844,74,105.0,4.0,33.0,19.0,0.9,152.0,3697A
116.2878,39.9611,75,108.0,2.0,59.0,1.0,1.0,106.0,1007A
116.6636,40.135,75,99.0,3.0,29.0,19.0,0.8,123.0,1008A
116.6275,40.3275,75,100.0,3.0,50.0,6.0,0.8,131.0,1009A
116.2296,40.217,75,95.0,3.0,59.0,1.0,1.0,126.0,1010A
116.3966,39.9821,75,91.0,2.0,63.0,6.0,1.0,131.0,1011A
116.184,39.9136,75,121.0,3.0,63.0,1.0,1.0,129.0,1012A
115.9718,40.4529,75,17.0,3.0,43.0,1.0,0.8,22.0,3281A
117.0709,40.1465,75,99.0,3.0,24.0,28.0,0.9,146.0,3417A
116.8336,40.4095,75,97.0,3.0,32.0,20.0,0.8,148.0,3418A
115.9577,39.7603,75,64.0,3.0,25.0,7.0,0.7,106.0,3674A
116.4672,39.7733,75,69.0,1.0,47.0,1.0,0.9,65.0,3675A
115.986,40.4563,75,15.0,3.0,43.0,2.0,0.9,25.0,3694A
116.6151,40.3053,75,102.0,1.0,43.0,9.0,0.9,149.0,3695A
116.84,40.3844,75,106.0,4.0,35.0,16.0,0.9,156.0,3697A
116.2202,40.2915,76,82.0,3.0,53.0,2.0,0.9,101.0,1002A
116.6636,40.135,76,103.0,3.0,28.0,22.0,0.8,129.0,1008A
116.6275,40.3275,76,102.0,3.0,40.0,10.0,0.8,137.0,1009A
116.2296,40.217,76,99.0,3.0,58.0,1.0,1.0,129.0,1010A
116.3966,39.9821,76,101.0,1.0,65.0,6.0,0.9,138.0,1011A
115.9718,40.4529,76,14.0,3.0,40.0,1.0,0.8,20.0,3281A
117.0709,40.1465,76,101.0,3.0,23.0,28.0,0.9,146.0,3417A
116.8336,40.4095,76,93.0,3.0,30.0,19.0,0.8,149.0,3418A
115.9577,39.7603,76,81.0,3.0,28.0,8.0,0.7,105.0,3674A
116.4672,39.7733,76,82.0,1.0,48.0,1.0,0.9,72.0,3675A
115.986,40.4563,76,11.0,3.0,37.0,2.0,0.9,22.0,3694A
116.6151,40.3053,76,100.0,1.0,42.0,9.0,0.9,151.0,3695A
116.84,40.3844,76,99.0,4.0,31.0,21.0,0.9,153.0,3697A
116.2202,40.2915,77,78.0,3.0,48.0,4.0,0.8,105.0,1002A
116.6636,40.135,77,101.0,3.0,25.0,21.0,0.8,132.0,1008A
116.6275,40.3275,77,99.0,3.0,47.0,7.0,0.8,138.0,1009A
116.2296,40.217,77,99.0,3.0,61.0,1.0,1.0,129.0,1010A
116.3966,39.9821,77,100.0,1.0,66.0,6.0,0.9,142.0,1011A
115.9718,40.4529,77,16.0,3.0,34.0,1.0,0.8,20.0,3281A
117.0709,40.1465,77,102.0,3.0,21.0,27.0,0.9,142.0,3417A
116.8336,40.4095,77,93.0,3.0,29.0,16.0,0.8,150.0,3418A
115.9577,39.7603,77,83.0,3.0,30.0,8.0,0.7,98.0,3674A
116.4672,39.7733,77,98.0,1.0,51.0,1.0,0.9,78.0,3675A
115.986,40.4563,77,13.0,3.0,32.0,2.0,0.9,22.0,3694A
116.6151,40.3053,77,100.0,1.0,40.0,9.0,0.9,149.0,3695A
116.84,40.3844,77,101.0,4.0,33.0,19.0,0.9,156.0,3697A
116.2202,40.2915,78,82.0,3.0,48.0,4.0,0.8,106.0,1002A
116.462,39.9365,78,99.0,1.0,59.0,1.0,1.0,131.0,1005A
116.6636,40.135,78,104.0,3.0,27.0,20.0,0.8,134.0,1008A
116.6275,40.3275,78,92.0,3.0,43.0,6.0,0.8,133.0,1009A
116.2296,40.217,78,99.0,3.0,63.0,1.0,1.0,130.0,1010A
116.3966,39.9821,78,98.0,1.0,63.0,7.0,0.9,145.0,1011A
117.0709,40.1465,78,97.0,3.0,19.0,30.0,0.9,135.0,3417A
116.8336,40.4095,78,98.0,3.0,29.0,13.0,0.8,151.0,3418A
116.6804,39.9081,78,127.0,3.0,42.0,5.0,0.8,139.0,3673A
115.9577,39.7603,78,82.0,3.0,33.0,9.0,0.7,92.0,3674A
116.4672,39.7733,78,120.0,1.0,54.0,1.0,1.0,82.0,3675A
115.986,40.4563,78,10.0,3.0,27.0,2.0,0.9,20.0,3694A
116.6151,40.3053,78,99.0,3.0,41.0,7.0,0.8,145.0,3695A
116.84,40.3844,78,108.0,4.0,39.0,6.0,0.8,152.0,3697A
116.2202,40.2915,79,67.0,3.0,44.0,5.0,0.8,99.0,1002A
116.4174,39.9289,79,100.0,1.0,59.0,3.0,0.9,124.0,1003A
116.4072,39.8863,79,100.0,1.0,72.0,1.0,1.0,126.0,1004A
116.462,39.9365,79,93.0,1.0,46.0,5.0,1.0,136.0,1005A
116.6636,40.135,79,96.0,3.0,31.0,18.0,0.8,135.0,1008A
116.6275,40.3275,79,71.0,3.0,36.0,7.0,0.8,126.0,1009A
116.2296,40.217,79,85.0,3.0,55.0,2.0,0.9,129.0,1010A
116.3966,39.9821,79,101.0,1.0,56.0,8.0,0.9,149.0,1011A
115.9718,40.4529,79,18.0,3.0,24.0,1.0,0.7,31.0,3281A
117.0709,40.1465,79,87.0,3.0,20.0,23.0,0.9,123.0,3417A
116.8336,40.4095,79,92.0,3.0,36.0,3.0,0.8,142.0,3418A
116.6804,39.9081,79,105.0,3.0,33.0,12.0,0.8,142.0,3673A
115.9577,39.7603,79,72.0,1.0,46.0,4.0,0.8,101.0,3674A
116.4672,39.7733,79,112.0,1.0,62.0,1.0,0.9,86.0,3675A
115.986,40.4563,79,15.0,3.0,24.0,2.0,0.9,27.0,3694A
116.6151,40.3053,79,80.0,1.0,33.0,12.0,0.8,139.0,3695A
116.84,40.3844,79,98.0,4.0,39.0,3.0,0.8,142.0,3697A
116.3621,39.8784,80,102.0,2.0,58.0,4.0,0.8,123.0,1001A
116.2202,40.2915,80,66.0,3.0,37.0,8.0,0.8,95.0,1002A
116.4174,39.9289,80,105.0,1.0,52.0,6.0,0.9,125.0,1003A
116.4072,39.8863,80,103.0,1.0,60.0,7.0,1.0,132.0,1004A
116.462,39.9365,80,100.0,1.0,39.0,8.0,0.9,139.0,1005A
116.3392,39.9295,80,96.0,3.0,54.0,3.0,1.0,124.0,1006A
116.2878,39.9611,80,102.0,1.0,64.0,3.0,0.8,117.0,1007A
116.6636,40.135,80,97.0,3.0,32.0,17.0,0.8,137.0,1008A
116.6275,40.3275,80,82.0,3.0,32.0,11.0,0.8,129.0,1009A
116.2296,40.217,80,89.0,3.0,57.0,3.0,1.0,127.0,1010A
116.3966,39.9821,80,96.0,1.0,52.0,11.0,0.8,144.0,1011A
116.184,39.9136,80,102.0,3.0,65.0,1.0,0.9,116.0,1012A
115.9718,40.4529,80,51.0,3.0,25.0,4.0,0.7,40.0,3281A
117.0709,40.1465,80,87.0,1.0,27.0,18.0,0.9,120.0,3417A
116.8336,40.4095,80,96.0,3.0,35.0,3.0,0.8,135.0,3418A
116.088,39.9726,80,73.0,3.0,36.0,5.0,0.6,74.0,3671A
116.1541,39.8204,80,96.0,3.0,55.0,1.0,0.8,86.0,3672A
116.6804,39.9081,80,114.0,3.0,30.0,14.0,0.8,146.0,3673A
115.9577,39.7603,80,74.0,2.0,51.0,5.0,0.8,108.0,3674A
116.4672,39.7733,80,98.0,1.0,57.0,4.0,0.9,105.0,3675A
115.986,40.4563,80,53.0,3.0,26.0,5.0,0.9,40.0,3694A
116.6151,40.3053,80,85.0,1.0,28.0,14.0,0.8,136.0,3695A
116.2545,39.8768,80,117.0,3.0,60.0,3.0,1.0,125.0,3696A
116.84,40.3844,80,107.0,4.0,37.0,4.0,0.9,139.0,3697A
116.3621,39.8784,81,102.0,2.0,53.0,9.0,0.8,125.0,1001A
116.2202,40.2915,81,66.0,3.0,36.0,15.0,0.8,95.0,1002A
116.4174,39.9289,81,103.0,1.0,48.0,10.0,1.0,127.0,1003A
116.4072,39.8863,81,104.0,1.0,56.0,9.0,1.0,134.0,1004A
116.462,39.9365,81,96.0,1.0,34.0,14.0,0.9,142.0,1005A
116.3392,39.9295,81,94.0,3.0,50.0,7.0,0.9,125.0,1006A
116.2878,39.9611,81,109.0,1.0,59.0,7.0,0.9,121.0,1007A
116.6636,40.135,81,101.0,3.0,35.0,14.0,0.8,135.0,1008A
116.6275,40.3275,81,80.0,3.0,26.0,18.0,0.8,126.0,1009A
116.2296,40.217,81,95.0,3.0,54.0,7.0,1.0,127.0,1010A
116.3966,39.9821,81,108.0,1.0,46.0,13.0,0.9,148.0,1011A
116.184,39.9136,81,112.0,1.0,53.0,2.0,1.0,105.0,1012A
115.9718,40.4529,81,75.0,1.0,30.0,7.0,0.9,47.0,3281A
117.0709,40.1465,81,100.0,1.0,24.0,12.0,1.0,114.0,3417A
116.8336,40.4095,81,105.0,3.0,31.0,13.0,0.8,139.0,3418A
116.088,39.9726,81,87.0,3.0,35.0,12.0,0.7,78.0,3671A
116.1541,39.8204,81,108.0,3.0,61.0,7.0,0.9,104.0,3672A
116.6804,39.9081,81,119.0,3.0,32.0,12.0,0.9,149.0,3673A
115.9577,39.7603,81,110.0,2.0,45.0,8.0,0.8,112.0,3674A
116.4672,39.7733,81,108.0,1.0,49.0,8.0,1.0,119.0,3675A
115.986,40.4563,81,84.0,3.0,27.0,7.0,1.1,48.0,3694A
116.6151,40.3053,81,76.0,1.0,24.0,20.0,0.8,130.0,3695A
116.2545,39.8768,81,111.0,3.0,60.0,9.0,1.0,129.0,3696A
116.84,40.3844,81,108.0,4.0,33.0,10.0,0.8,133.0,3697A
116.3621,39.8784,82,102.0,1.0,50.0,14.0,0.8,128.0,1001A
116.2202,40.2915,82,76.0,3.0,38.0,23.0,0.8,100.0,1002A
116.4174,39.9289,82,99.0,1.0,43.0,18.0,1.0,132.0,1003A
116.4072,39.8863,82,108.0,1.0,52.0,15.0,1.1,137.0,1004A
116.462,39.9365,82,102.0,1.0,35.0,16.0,1.0,148.0,1005A
116.3392,39.9295,82,97.0,3.0,47.0,13.0,1.0,128.0,1006A
116.2878,39.9611,82,108.0,1.0,53.0,12.0,0.9,128.0,1007A
116.6636,40.135,82,100.0,3.0,33.0,18.0,0.8,134.0,1008A
116.6275,40.3275,82,77.0,3.0,23.0,32.0,0.7,129.0,1009A
116.2296,40.217,82,106.0,3.0,56.0,11.0,1.0,127.0,1010A
116.3966,39.9821,82,106.0,1.0,43.0,19.0,0.9,152.0,1011A
116.184,39.9136,82,128.0,3.0,53.0,6.0,0.9,108.0,1012A
115.9718,40.4529,82,62.0,1.0,35.0,13.0,0.8,52.0,3281A
117.0709,40.1465,82,83.0,3.0,25.0,13.0,0.9,111.0,3417A
116.8336,40.4095,82,83.0,3.0,18.0,33.0,0.7,130.0,3418A
116.088,39.9726,82,84.0,3.0,39.0,21.0,0.7,96.0,3671A
116.6804,39.9081,82,110.0,3.0,36.0,15.0,1.0,149.0,3673A
115.9577,39.7603,82,100.0,1.0,49.0,12.0,0.8,114.0,3674A
116.4672,39.7733,82,98.0,1.0,45.0,12.0,0.9,129.0,3675A
115.986,40.4563,82,64.0,3.0,41.0,13.0,0.9,57.0,3694A
116.6151,40.3053,82,77.0,1.0,20.0,32.0,0.8,132.0,3695A
116.2545,39.8768,82,103.0,3.0,59.0,13.0,1.0,130.0,3696A
116.84,40.3844,82,111.0,4.0,29.0,21.0,0.8,135.0,3697A
116.3621,39.8784,83,100.0,1.0,48.0,26.0,0.8,132.0,1001A
116.2202,40.2915,83,92.0,3.0,38.0,29.0,0.8,104.0,1002A
116.4174,39.9289,83,109.0,2.0,40.0,24.0,1.0,139.0,1003A
116.4072,39.8863,83,116.0,1.0,52.0,22.0,1.1,143.0,1004A
116.462,39.9365,83,106.0,1.0,33.0,23.0,1.0,153.0,1005A
116.3392,39.9295,83,99.0,4.0,46.0,22.0,1.1,133.0,1006A
116.2878,39.9611,83,111.0,1.0,51.0,20.0,0.9,133.0,1007A
116.6636,40.135,83,98.0,3.0,28.0,23.0,0.7,137.0,1008A
116.6275,40.3275,83,86.0,3.0,25.0,39.0,0.7,137.0,1009A
116.2296,40.217,83,113.0,3.0,52.0,18.0,1.0,130.0,1010A
116.3966,39.9821,83,107.0,1.0,41.0,26.0,0.9,155.0,1011A
116.184,39.9136,83,154.0,1.0,55.0,16.0,0.9,119.0,1012A
115.9718,40.4529,83,58.0,2.0,30.0,23.0,0.6,52.0,3281A
117.0709,40.1465,83,87.0,1.0,24.0,23.0,0.9,118.0,3417A
116.8336,40.4095,83,67.0,3.0,15.0,44.0,0.6,124.0,3418A
116.088,39.9726,83,97.0,1.0,42.0,27.0,0.8,104.0,3671A
116.6804,39.9081,83,107.0,3.0,33.0,22.0,0.9,154.0,3673A
115.9577,39.7603,83,110.0,1.0,63.0,21.0,0.9,124.0,3674A
116.4672,39.7733,83,105.0,1.0,40.0,18.0,1.0,137.0,3675A
115.986,40.4563,83,55.0,4.0,36.0,22.0,0.8,54.0,3694A
116.6151,40.3053,83,83.0,1.0,22.0,40.0,0.8,132.0,3695A
116.2545,39.8768,83,20.0,1.0,56.0,18.0,1.0,139.0,3696A
116.84,40.3844,83,104.0,5.0,27.0,31.0,0.8,135.0,3697A
116.3621,39.8784,84,101.0,2.0,50.0,35.0,0.9,136.0,1001A
116.2202,40.2915,84,1.0,1.0,49.0,30.0,1.0,106.0,1002A
116.4174,39.9289,84,114.0,2.0,45.0,33.0,1.1,145.0,1003A
116.4072,39.8863,84,112.0,1.0,55.0,31.0,1.1,145.0,1004A
116.462,39.9365,84,95.0,1.0,36.0,30.0,1.0,157.0,1005A
116.3392,39.9295,84,106.0,4.0,46.0,32.0,1.1,140.0,1006A
116.2878,39.9611,84,114.0,1.0,55.0,29.0,1.0,135.0,1007A
116.6636,40.135,84,122.0,1.0,29.0,29.0,0.8,143.0,1008A
116.6275,40.3275,84,96.0,3.0,27.0,46.0,0.7,140.0,1009A
116.2296,40.217,84,103.0,3.0,45.0,28.0,0.9,128.0,1010A
116.3966,39.9821,84,108.0,1.0,46.0,34.0,0.9,154.0,1011A
116.184,39.9136,84,133.0,1.0,61.0,18.0,0.9,124.0,1012A
115.9718,40.4529,84,62.0,2.0,31.0,35.0,0.5,54.0,3281A
117.0709,40.1465,84,83.0,1.0,26.0,24.0,1.0,127.0,3417A
116.8336,40.4095,84,69.0,3.0,20.0,50.0,0.6,124.0,3418A
116.088,39.9726,84,106.0,1.0,52.0,27.0,0.9,115.0,3671A
116.1541,39.8204,84,134.0,1.0,54.0,23.0,0.9,120.0,3672A
116.6804,39.9081,84,117.0,1.0,36.0,26.0,0.9,155.0,3673A
115.9577,39.7603,84,121.0,1.0,63.0,40.0,0.9,129.0,3674A
116.4672,39.7733,84,105.0,1.0,42.0,25.0,1.0,144.0,3675A
115.986,40.4563,84,65.0,5.0,33.0,38.0,0.7,54.0,3694A
116.6151,40.3053,84,101.0,1.0,27.0,41.0,0.8,135.0,3695A
116.84,40.3844,84,92.0,5.0,26.0,45.0,0.8,131.0,3697A
116.3621,39.8784,85,108.0,2.0,54.0,42.0,0.9,142.0,1001A
116.4174,39.9289,85,107.0,2.0,49.0,43.0,1.1,146.0,1003A
116.4072,39.8863,85,115.0,1.0,61.0,36.0,1.1,150.0,1004A
116.462,39.9365,85,116.0,1.0,42.0,40.0,1.0,162.0,1005A
116.3392,39.9295,85,104.0,5.0,46.0,43.0,1.1,141.0,1006A
116.2878,39.9611,85,107.0,1.0,59.0,37.0,1.0,134.0,1007A
116.6636,40.135,85,2.0,1.0,29.0,38.0,0.8,147.0,1008A
116.6275,40.3275,85,113.0,3.0,28.0,48.0,0.8,151.0,1009A
116.2296,40.217,85,95.0,3.0,43.0,35.0,0.9,127.0,1010A
116.3966,39.9821,85,110.0,1.0,50.0,42.0,1.0,154.0,1011A
116.184,39.9136,85,118.0,1.0,61.0,27.0,1.0,128.0,1012A
115.9718,40.4529,85,63.0,4.0,24.0,53.0,0.5,48.0,3281A
117.0709,40.1465,85,86.0,3.0,26.0,27.0,1.0,131.0,3417A
116.8336,40.4095,85,98.0,3.0,27.0,52.0,0.7,138.0,3418A
116.088,39.9726,85,116.0,1.0,58.0,30.0,0.9,119.0,3671A
116.1541,39.8204,85,129.0,3.0,58.0,32.0,1.0,122.0,3672A
116.6804,39.9081,85,132.0,1.0,39.0,29.0,0.9,160.0,3673A
115.9577,39.7603,85,117.0,2.0,70.0,63.0,0.9,128.0,3674A
116.4672,39.7733,85,130.0,1.0,47.0,28.0,1.0,152.0,3675A
115.986,40.4563,85,60.0,6.0,29.0,49.0,0.7,47.0,3694A
116.6151,40.3053,85,107.0,1.0,28.0,45.0,0.8,141.0,3695A
116.2545,39.8768,85,108.0,3.0,64.0,27.0,1.1,148.0,3696A
116.84,40.3844,85,111.0,4.0,27.0,47.0,0.8,145.0,3697A
116.3621,39.8784,86,125.0,2.0,58.0,44.0,0.9,144.0,1001A
116.4174,39.9289,86,120.0,2.0,54.0,45.0,1.1,156.0,1003A
116.4072,39.8863,86,115.0,1.0,64.0,40.0,1.1,150.0,1004A
116.462,39.9365,86,123.0,2.0,47.0,45.0,1.0,165.0,1005A
116.3392,39.9295,86,105.0,4.0,49.0,48.0,1.1,147.0,1006A
116.2878,39.9611,86,111.0,1.0,61.0,46.0,1.0,139.0,1007A
116.6636,40.135,86,92.0,1.0,29.0,42.0,0.8,149.0,1008A
116.6275,40.3275,86,124.0,3.0,30.0,50.0,0.8,160.0,1009A
116.2296,40.217,86,100.0,1.0,44.0,39.0,0.9,130.0,1010A
116.3966,39.9821,86,114.0,1.0,55.0,50.0,1.0,162.0,1011A
116.184,39.9136,86,146.0,1.0,67.0,28.0,1.0,133.0,1012A
115.9718,40.4529,86,67.0,5.0,25.0,58.0,0.4,43.0,3281A
117.0709,40.1465,86,84.0,3.0,26.0,34.0,1.0,135.0,3417A
116.8336,40.4095,86,118.0,3.0,25.0,51.0,0.8,156.0,3418A
116.088,39.9726,86,116.0,1.0,61.0,33.0,0.9,121.0,3671A
116.1541,39.8204,86,114.0,5.0,62.0,35.0,1.1,123.0,3672A
116.6804,39.9081,86,121.0,1.0,34.0,36.0,0.9,160.0,3673A
115.9577,39.7603,86,123.0,2.0,74.0,76.0,0.9,129.0,3674A
116.4672,39.7733,86,135.0,1.0,49.0,29.0,1.0,156.0,3675A
115.986,40.4563,86,61.0,6.0,29.0,56.0,0.6,45.0,3694A
116.6151,40.3053,86,116.0,1.0,30.0,46.0,0.9,152.0,3695A
116.2545,39.8768,86,114.0,3.0,64.0,35.0,1.1,147.0,3696A
116.84,40.3844,86,117.0,5.0,25.0,45.0,0.9,151.0,3697A
116.3621,39.8784,87,110.0,2.0,62.0,43.0,0.9,145.0,1001A
116.2202,40.2915,87,146.0,1.0,40.0,53.0,0.9,109.0,1002A
116.4174,39.9289,87,125.0,2.0,57.0,42.0,1.0,158.0,1003A
116.4072,39.8863,87,119.0,1.0,68.0,38.0,1.1,154.0,1004A
116.462,39.9365,87,143.0,2.0,51.0,41.0,1.1,166.0,1005A
116.3392,39.9295,87,114.0,4.0,54.0,47.0,1.0,148.0,1006A
116.2878,39.9611,87,118.0,1.0,63.0,53.0,1.0,144.0,1007A
116.6636,40.135,87,121.0,2.0,40.0,43.0,0.9,152.0,1008A
116.6275,40.3275,87,118.0,3.0,34.0,51.0,0.8,164.0,1009A
116.2296,40.217,87,105.0,1.0,45.0,45.0,0.9,135.0,1010A
116.3966,39.9821,87,124.0,2.0,61.0,50.0,1.1,169.0,1011A
116.184,39.9136,87,135.0,3.0,66.0,35.0,0.9,131.0,1012A
115.9718,40.4529,87,71.0,6.0,25.0,65.0,0.4,38.0,3281A
117.0709,40.1465,87,77.0,1.0,25.0,41.0,1.0,132.0,3417A
116.8336,40.4095,87,114.0,3.0,25.0,46.0,0.8,159.0,3418A
116.088,39.9726,87,119.0,3.0,64.0,36.0,0.9,123.0,3671A
116.1541,39.8204,87,123.0,5.0,67.0,32.0,1.1,125.0,3672A
116.6804,39.9081,87,114.0,1.0,34.0,35.0,0.9,158.0,3673A
115.9577,39.7603,87,141.0,1.0,80.0,73.0,0.9,140.0,3674A
116.4672,39.7733,87,132.0,1.0,47.0,28.0,1.0,157.0,3675A
115.986,40.4563,87,67.0,7.0,32.0,59.0,0.6,40.0,3694A
116.6151,40.3053,87,109.0,1.0,34.0,47.0,0.9,155.0,3695A
116.2545,39.8768,87,121.0,3.0,69.0,32.0,1.1,146.0,3696A
116.84,40.3844,87,110.0,4.0,26.0,44.0,0.9,148.0,3697A
116.3621,39.8784,88,112.0,2.0,70.0,30.0,0.9,149.0,1001A
116.2202,40.2915,88,135.0,1.0,45.0,53.0,0.9,116.0,1002A
116.4174,39.9289,88,130.0,2.0,62.0,33.0,1.0,156.0,1003A
116.4072,39.8863,88,131.0,1.0,73.0,26.0,1.1,161.0,1004A
116.462,39.9365,88,134.0,1.0,50.0,33.0,1.0,173.0,1005A
116.3392,39.9295,88,124.0,4.0,59.0,40.0,1.0,149.0,1006A
116.2878,39.9611,88,129.0,2.0,73.0,40.0,1.0,144.0,1007A
116.6636,40.135,88,126.0,2.0,43.0,30.0,0.9,153.0,1008A
116.6275,40.3275,88,123.0,3.0,40.0,48.0,0.8,165.0,1009A
116.2296,40.217,88,118.0,1.0,46.0,47.0,0.9,140.0,1010A
116.3966,39.9821,88,127.0,1.0,67.0,40.0,1.1,170.0,1011A
116.184,39.9136,88,125.0,3.0,70.0,30.0,0.9,136.0,1012A
115.9718,40.4529,88,74.0,5.0,28.0,65.0,0.4,35.0,3281A
117.0709,40.1465,88,80.0,3.0,25.0,40.0,1.0,134.0,3417A
116.8336,40.4095,88,116.0,3.0,28.0,47.0,0.8,162.0,3418A
116.088,39.9726,88,122.0,1.0,68.0,33.0,0.9,126.0,3671A
116.1541,39.8204,88,126.0,5.0,71.0,24.0,1.1,129.0,3672A
116.6804,39.9081,88,110.0,1.0,40.0,27.0,0.9,158.0,3673A
115.9577,39.7603,88,131.0,1.0,82.0,42.0,0.9,129.0,3674A
116.4672,39.7733,88,126.0,1.0,48.0,26.0,0.9,155.0,3675A
115.986,40.4563,88,80.0,6.0,33.0,61.0,0.6,36.0,3694A
116.6151,40.3053,88,115.0,1.0,39.0,45.0,0.9,155.0,3695A
116.2545,39.8768,88,123.0,3.0,74.0,25.0,1.0,148.0,3696A
116.84,40.3844,88,114.0,5.0,31.0,44.0,0.9,151.0,3697A
116.3621,39.8784,89,120.0,2.0,70.0,14.0,0.9,146.0,1001A
116.2202,40.2915,89,138.0,1.0,54.0,38.0,0.9,116.0,1002A
116.4174,39.9289,89,134.0,1.0,71.0,14.0,1.1,160.0,1003A
116.4072,39.8863,89,120.0,1.0,77.0,13.0,1.1,157.0,1004A
116.462,39.9365,89,119.0,1.0,58.0,17.0,1.0,163.0,1005A
116.3392,39.9295,89,129.0,3.0,68.0,17.0,1.1,156.0,1006A
116.2878,39.9611,89,129.0,1.0,83.0,16.0,1.0,141.0,1007A
116.6636,40.135,89,126.0,1.0,49.0,20.0,0.9,147.0,1008A
116.6275,40.3275,89,136.0,3.0,44.0,30.0,0.9,164.0,1009A
116.2296,40.217,89,106.0,1.0,49.0,38.0,0.9,140.0,1010A
116.3966,39.9821,89,135.0,1.0,72.0,22.0,1.1,176.0,1011A
116.184,39.9136,89,127.0,3.0,79.0,16.0,1.0,139.0,1012A
115.9718,40.4529,89,101.0,3.0,45.0,43.0,0.5,60.0,3281A
117.0709,40.1465,89,82.0,3.0,29.0,31.0,1.0,132.0,3417A
116.8336,40.4095,89,118.0,3.0,29.0,38.0,0.8,164.0,3418A
116.088,39.9726,89,121.0,3.0,76.0,20.0,1.0,129.0,3671A
116.1541,39.8204,89,108.0,5.0,73.0,19.0,1.1,129.0,3672A
116.6804,39.9081,89,100.0,3.0,48.0,21.0,0.9,153.0,3673A
115.9577,39.7603,89,104.0,3.0,81.0,28.0,0.8,122.0,3674A
116.4672,39.7733,89,118.0,1.0,54.0,15.0,0.9,151.0,3675A
115.986,40.4563,89,116.0,4.0,49.0,38.0,0.7,72.0,3694A
116.6151,40.3053,89,128.0,1.0,42.0,29.0,1.0,155.0,3695A
116.2545,39.8768,89,120.0,3.0,77.0,12.0,1.0,151.0,3696A
116.84,40.3844,89,110.0,4.0,32.0,35.0,0.9,153.0,3697A
116.3621,39.8784,90,119.0,2.0,75.0,3.0,0.9,144.0,1001A
116.2202,40.2915,90,122.0,3.0,49.0,21.0,0.9,114.0,1002A
116.4174,39.9289,90,124.0,2.0,74.0,2.0,1.1,148.0,1003A
116.4072,39.8863,90,113.0,1.0,83.0,1.0,1.1,150.0,1004A
116.462,39.9365,90,109.0,1.0,63.0,5.0,1.1,151.0,1005A
116.2878,39.9611,90,142.0,1.0,86.0,2.0,1.1,150.0,1007A
116.6636,40.135,90,128.0,1.0,57.0,9.0,1.0,141.0,1008A
116.6275,40.3275,90,126.0,3.0,54.0,15.0,0.9,153.0,1009A
116.2296,40.217,90,120.0,3.0,60.0,27.0,1.0,151.0,1010A
116.3966,39.9821,90,132.0,1.0,74.0,9.0,1.1,174.0,1011A
115.9718,40.4529,90,116.0,1.0,55.0,27.0,0.7,92.0,3281A
117.0709,40.1465,90,103.0,1.0,39.0,14.0,1.0,141.0,3417A
116.8336,40.4095,90,121.0,3.0,37.0,23.0,0.9,159.0,3418A
116.088,39.9726,90,137.0,1.0,74.0,2.0,1.4,134.0,3671A
116.1541,39.8204,90,109.0,5.0,68.0,8.0,1.1,131.0,3672A
116.6804,39.9081,90,96.0,3.0,49.0,20.0,0.9,149.0,3673A
115.9577,39.7603,90,148.0,3.0,79.0,16.0,0.9,128.0,3674A
116.4672,39.7733,90,112.0,1.0,55.0,10.0,0.9,144.0,3675A
115.986,40.4563,90,107.0,3.0,53.0,32.0,0.8,90.0,3694A
116.6151,40.3053,90,119.0,3.0,48.0,16.0,1.0,154.0,3695A
116.2545,39.8768,90,135.0,3.0,77.0,2.0,1.1,156.0,3696A
116.84,40.3844,90,116.0,5.0,42.0,21.0,1.0,154.0,3697A
116.2202,40.2915,91,118.0,3.0,45.0,18.0,1.0,121.0,1002A
116.462,39.9365,91,117.0,1.0,64.0,1.0,1.1,151.0,1005A
116.6636,40.135,91,148.0,1.0,52.0,11.0,0.9,148.0,1008A
116.6275,40.3275,91,125.0,3.0,56.0,8.0,0.9,146.0,1009A
116.2296,40.217,91,156.0,3.0,81.0,7.0,1.1,167.0,1010A
116.3966,39.9821,91,115.0,1.0,72.0,7.0,1.1,169.0,1011A
115.9718,40.4529,91,102.0,1.0,39.0,42.0,0.7,94.0,3281A
117.0709,40.1465,91,138.0,3.0,44.0,15.0,1.0,152.0,3417A
116.8336,40.4095,91,117.0,3.0,38.0,16.0,0.9,141.0,3418A
116.088,39.9726,91,150.0,1.0,74.0,3.0,1.4,148.0,3671A
116.1541,39.8204,91,100.0,4.0,65.0,4.0,1.1,129.0,3672A
116.6804,39.9081,91,100.0,3.0,49.0,19.0,1.0,151.0,3673A
115.9577,39.7603,91,147.0,3.0,79.0,5.0,0.9,133.0,3674A
116.4672,39.7733,91,98.0,1.0,53.0,11.0,0.9,149.0,3675A
115.986,40.4563,91,98.0,3.0,39.0,45.0,0.8,93.0,3694A
116.6151,40.3053,91,123.0,3.0,50.0,10.0,1.0,152.0,3695A
116.2545,39.8768,91,129.0,3.0,69.0,1.0,1.1,149.0,3696A
116.84,40.3844,91,139.0,4.0,48.0,10.0,1.1,155.0,3697A
116.2202,40.2915,92,114.0,3.0,46.0,9.0,1.0,125.0,1002A
116.462,39.9365,92,109.0,1.0,64.0,1.0,1.2,141.0,1005A
